#
# Lsun = 3.8450e+33 erg/s
# ----------------------------------------------------------------
# Normalization infomation:
#    Normalize in band [8.000e+00, 1.000e+03] (um) to logL = 0.000 (log erg/s)
# ----------------------------------------------------------------
# 1 : um
# 2 : erg/s/Hz
    7.017784e+00      1.300149e-15
    7.040443e+00      1.317325e-15
    7.046931e+00      1.321579e-15
    7.059924e+00      1.330739e-15
    7.061549e+00      1.332579e-15
    7.095778e+00      1.357979e-15
    7.097412e+00      1.358292e-15
    7.100681e+00      1.360796e-15
    7.105588e+00      1.362991e-15
    7.107224e+00      1.363305e-15
    7.121968e+00      1.368652e-15
    7.146609e+00      1.377504e-15
    7.151547e+00      1.379409e-15
    7.153194e+00      1.380044e-15
    7.158137e+00      1.382270e-15
    7.179596e+00      1.390250e-15
    7.182903e+00      1.391531e-15
    7.196147e+00      1.396346e-15
    7.199461e+00      1.397633e-15
    7.226034e+00      1.407321e-15
    7.241024e+00      1.413165e-15
    7.246028e+00      1.414793e-15
    7.264404e+00      1.421978e-15
    7.274447e+00      1.426241e-15
    7.286182e+00      1.430846e-15
    7.292896e+00      1.433815e-15
    7.296255e+00      1.434805e-15
    7.329933e+00      1.448415e-15
    7.331621e+00      1.448749e-15
    7.340067e+00      1.452423e-15
    7.346830e+00      1.454933e-15
    7.375645e+00      1.466537e-15
    7.385842e+00      1.470933e-15
    7.392648e+00      1.473306e-15
    7.394350e+00      1.474324e-15
    7.396053e+00      1.475343e-15
    7.416517e+00      1.483519e-15
    7.419933e+00      1.484886e-15
    7.430191e+00      1.490023e-15
    7.433614e+00      1.490881e-15
    7.440464e+00      1.494146e-15
    7.442177e+00      1.494834e-15
    7.445605e+00      1.496556e-15
    7.464488e+00      1.504849e-15
    7.479972e+00      1.511795e-15
    7.495489e+00      1.518774e-15
    7.500669e+00      1.520873e-15
    7.505852e+00      1.515280e-15
    7.509309e+00      1.509187e-15
    7.514498e+00      1.502772e-15
    7.526620e+00      1.487281e-15
    7.538761e+00      1.471950e-15
    7.545708e+00      1.461817e-15
    7.554400e+00      1.449750e-15
    7.571815e+00      1.425913e-15
    7.573559e+00      1.424928e-15
    7.589270e+00      1.402953e-15
    7.594514e+00      1.395060e-15
    7.598012e+00      1.390891e-15
    7.599762e+00      1.388651e-15
    7.606765e+00      1.378615e-15
    7.620790e+00      1.364875e-15
    7.627812e+00      1.357041e-15
    7.641876e+00      1.339655e-15
    7.643636e+00      1.337190e-15
    7.645396e+00      1.335959e-15
    7.650679e+00      1.329820e-15
    7.666550e+00      1.311877e-15
    7.680686e+00      1.295666e-15
    7.682455e+00      1.294175e-15
    7.689534e+00      1.285562e-15
    7.694847e+00      1.278477e-15
    7.712586e+00      1.257746e-15
    7.733926e+00      1.232801e-15
    7.744618e+00      1.220093e-15
    7.746401e+00      1.217848e-15
    7.758897e+00      1.201692e-15
    7.764259e+00      1.194519e-15
    7.778574e+00      1.178129e-15
    7.789328e+00      1.165180e-15
    7.794711e+00      1.157159e-15
    7.805487e+00      1.142597e-15
    7.823480e+00      1.120193e-15
    7.839710e+00      1.099874e-15
    7.845127e+00      1.094443e-15
    7.848741e+00      1.089665e-15
    7.850548e+00      1.088161e-15
    7.852356e+00      1.084658e-15
    7.859592e+00      1.075952e-15
    7.861402e+00      1.076200e-15
    7.868646e+00      1.068792e-15
    7.883154e+00      1.051945e-15
    7.894052e+00      1.041341e-15
    7.897688e+00      1.038946e-15
    7.899507e+00      1.035841e-15
    7.912250e+00      1.015063e-15
    7.932316e+00      9.837687e-16
    7.937797e+00      9.738521e-16
    7.943282e+00      9.640355e-16
    7.945112e+00      9.613754e-16
    7.954264e+00      9.484032e-16
